
---------------------------------------------------------------[Token Information]---------------------------------------------------------------

Token Name: OPEN GPU (oGPU)
Website: https://opengpu.network/
Twitter: https://twitter.com/opengpunetwork
Whitepaper: https://opengpu.network/docs/whitepaper.pdf

---------------------------------------------------------------[Token Price Data]---------------------------------------------------------------

+----------------------+---------------------+-------------------+
|        Price         |         Date        | Price Abnormality |
+----------------------+---------------------+-------------------+
| 0.12375100097179093  | 2024-05-03 23:00:00 |         []        |
| 0.07104200035992593  | 2024-05-02 23:00:00 |         []        |
| 0.071317867802786875 | 2024-05-01 23:00:00 |         []        |
| 0.08193532558399366  | 2024-04-30 23:00:00 |         []        |
| 0.08265236242135214  | 2024-04-29 23:00:00 |         []        |
| 0.08537156730001368  | 2024-04-28 23:00:00 |         []        |
| 0.074056662972476225 | 2024-04-27 23:00:00 |         []        |
| 0.07984045645535792  | 2024-04-26 23:00:00 |         []        |
| 0.060827998803139545 | 2024-04-25 23:00:00 |         []        |
| 0.06176317848440507  | 2024-04-24 23:00:00 |         []        |
| 0.07541090599848211  | 2024-04-23 23:00:00 |         []        |
| 0.07995391301532595  | 2024-04-22 23:00:00 |         []        |
|  0.0996690072159506  | 2024-04-21 23:00:00 |         []        |
| 0.085395102857545715 | 2024-04-20 23:00:00 |         []        |
|  0.095322331699067   | 2024-04-19 23:00:00 |         []        |
| 0.12871446986528398  | 2024-04-18 23:00:00 |         []        |
|  0.0718730310953164  | 2024-04-17 23:00:00 |         []        |
| 0.04904524941961595  | 2024-04-16 23:00:00 |         []        |
|       0.107855       | 2024-04-15 23:00:00 |         []        |
| 0.12150659447619094  | 2024-04-14 23:00:00 |         []        |
| 0.10986593961878492  | 2024-04-13 23:00:00 |         []        |
| 0.019843827466389158 | 2024-04-12 23:00:00 |         []        |
| 0.026305482992776026 | 2024-04-11 23:00:00 |         []        |
+----------------------+---------------------+-------------------+


---------------------------------------------------------------[Token Holder Data)]---------------------------------------------------------------

+------+--------------------------------------------+----------------------+------------------------+
| Rank |               Holder Address               |       Quantity       |       Proportion       |
| 205  | 0x2c416554306cc263525fb99bd0ce597420685f31 |  7536.974175423698   | 0.035890353216303325%  |
| 206  | 0x355a762afee62e388c76ba7a86d841f9790741d7 |  7510.476018053071   | 0.035764171514538435%  |
| 207  | 0x82ee4ad8f23a86d44d25d1a410e0225824e846e1 |   7462.55643327318   | 0.035535983015586573%  |
| 208  | 0x6c36a3a9706529727baf4cc4b32c5f59daa3b0f8 |  7364.4052244642735  | 0.035068596306972732%  |
| 209  | 0xef367e511648b0020af40c829dbaf4bac3a9bb41 |  7320.512290320786   | 0.034859582334860887%  |
| 210  | 0xae088a27184bbb382e8d23053186ca99c1bc3965 |  7159.965745146134   | 0.034095074976886354%  |
| 211  | 0x8b7da9858d98f9730294cd7d5cd3bc13c7b71911 |  7125.266168828846   | 0.033929838899184982%  |
| 212  | 0x48e6219ebbf7e276a1d032a8575e0185e98cc63c |  7096.154788691244   | 0.033791213279482116%  |
| 213  | 0x7443a344de90532b35e6ef84f2c4693a08976523 |  7090.294772047321   | 0.033763308438320577%  |
| 214  | 0xcb90bfd6cdf55614950d41302aa1624c5974135c |  7000.726431587606   | 0.033336792531369554%  |
| 215  | 0x6fabf4bbb2d3f6f5ead74f9d128317efecfbdaad |  6990.224200006755   | 0.033286781904794073%  |
| 216  | 0x42ade009830004037e89709aa66cced34344cbe5 |   6898.8643889776    | 0.032851735185607620%  |
| 217  | 0xb4f81139de9d653f434bbdd70289bf64bb8c02dc |  6807.553753269698   | 0.032416922634617611%  |
| 218  | 0xd8dcbc5c737fc879d5b74554377741c51600d682 |  6788.548168146266   | 0.032326419848315554%  |
| 219  | 0x2e3ee33444f4a4af3501c50e8fbcecb058d276af |  6702.0284700628745  | 0.031914421286013689%  |
| 220  | 0x61ba041364757869ee457bd4552a593ea0e2a06a |  6672.716913655203   | 0.031774842445977158%  |
| 221  | 0x70447ae6411513d9644f0b06b4be09c7a0e90ed2 |  6521.536154733451   | 0.031054934070159292%  |
| 222  | 0x8efee04091618c56aaf4247e4a68f5dd8675035e |  6514.051695982635   | 0.031019293790393501%  |
| 223  | 0xae65608f6b60f8d9f9f5726c5984457971238b3e |  6416.183882612107   | 0.030553256583867177%  |
| 224  | 0x705c5c94022bc2e5cada894826680e432b263eab |  6295.866867084113   | 0.029980318414686254%  |
| 225  | 0xfbd9e63fab23da1cec2e3fba6dd62bf8200d65e7 |  6086.830816890408   | 0.028984908651859087%  |
| 226  | 0x472d19ce89f6c0e33c0c8900caafdafa1da8b7e0 |  6000.646330349341   | 0.028574506334996863%  |
| 227  | 0x4f3e9d9c5a12b473f4f5f4544c9eaa1fdff024b0 |   5772.28538395822   | 0.027487073256943906%  |
| 228  | 0x56cd520eb18ced60d9fbb20f0fd1daa428b7ff12 |  5772.270858887075   | 0.027487004089938453%  |
| 229  | 0xb9571a49843e87e0d213441c893184827a4a3663 |  5624.041394795882   | 0.026781149499028011%  |
| 230  | 0x07137d8ca3c105479f652d9311dd841d18fce422 |  5589.430732384914   | 0.026616336820880544%  |
| 231  | 0xb1dfb28a4cdb90d18955395bdcd14e6545828249 |   5537.02355112059   | 0.026366778814859953%  |
| 232  | 0x1a2ab645a0581787855f16371656afcc15637527 |  5529.708457281506   | 0.026331945034673839%  |
| 233  | 0x673c87c6847153011b266548b8dd67e10edc52db |  5489.829437740284   | 0.026142044941620401%  |
| 234  | 0x245ece6466ba6fd66e689e51d6d8afd4c31a6a53 |  5424.249451177325   | 0.025829759291320596%  |
| 235  | 0x4f26d227d0ee3df989300e95feabe86806bfadcb |  5392.863975241713   | 0.025680304644008158%  |
| 236  | 0x7652adec30dbe122bf044272094ebf582593040e |  5363.6785600924095  | 0.025541326476630522%  |
| 237  | 0xdfaf26ab3b679bb58d715286edd329d84288f6b4 |  5319.847150086767   | 0.025332605476603653%  |
| 238  | 0x40fc3a9eb258596724b4efe9ad189dc8dfa4500b |  5255.386042033499   | 0.025025647819207139%  |
| 239  | 0x269a913c18db9f8486f3c443360fdb05ddf71b76 |  5235.605059509247   | 0.024931452664329749%  |
| 240  | 0xc91d4afab2ec43ad5d492a0a1a4efa7297090ee9 |  5226.353845582383   | 0.024887399264678015%  |
| 241  | 0xa09556695170a3b0c51e763ac8aa508a93a2d1ff |  5131.338748386683   | 0.024434946420888968%  |
| 242  | 0xd93f2bda32e3cbc26d156debce5eb4d6ff8668c0 |  5096.325778873709   | 0.024268217994636710%  |
| 243  | 0x4f16e75190bb53561066bbe2180ade3e3b867ae8 |  5036.922609254635   | 0.023985345758355406%  |
| 244  | 0xb6f5bec689f201eb531effef35f9ee128ca4a728 |  5028.725577398911   | 0.023946312273328149%  |
| 245  | 0x81ed41dea967a8d5c8272b4f41eeb20952a18771 |  5026.7428759605045  | 0.023936870837907165%  |
| 246  | 0x6bbfee4789dae32a63eb760605ceb49b5311ae63 |  5017.1885915181665  | 0.023891374245324603%  |
| 247  | 0x2a01d43a3778afdba33e0af2c5b8a4bd3ad10557 |  5012.644844683397   | 0.023869737355635225%  |
| 248  | 0x0c75d9c28561989ff251d1f1d875eb8cd89a31c4 |  4964.301520708964   | 0.023639531050995068%  |
| 249  | 0xd3ce2a8d8ab10f13673694f1c4dc3ddcc9984d6e |  4811.820079461305   | 0.022913428949815739%  |
| 250  | 0xc9bc21f28c9cdc7e28600c80eb5078f5bd2c45b4 |   4778.18637838934   | 0.022753268468520668%  |
| 251  | 0xadba57dafe67ca86d1de9eabbfac542f7cd69105 |  4658.398032499574   | 0.022182847773807496%  |
| 252  | 0xbb2affe087fb77d4be54c48efab9bb80069362d9 |  4652.836222193466   | 0.022156362962826029%  |
| 253  | 0x3a50ffa9be3fb285d2a74c7770b8b3edbb9d425e |  4603.760144085255   | 0.021922667352786929%  |
| 254  | 0x94244878da3dd43bf62c93a2894099f0a34080fd |  4520.497370761553   | 0.021526177956007396%  |
| 255  | 0x1b7d6996bbd1e48ae7d71127a14959df922db56f |  4510.8357291019165  | 0.021480170138580556%  |
| 256  | 0x3fb595c245799e22c03274840d0a630322bf7031 |  4469.984154074109   | 0.021285638828924329%  |
| 257  | 0xddaff76650a27228625849c24c8bcacfc1807cbd |  4431.045739619971   | 0.021100217807714148%  |
| 258  | 0x25bf4e5a0bedfc6ec69b559668db311e59095f55 |  4406.109306469575   | 0.020981472887950358%  |
| 259  | 0xde0b70ab557d5cd7a19240584571c123ccfe7c40 |  4403.262627089588   | 0.020967917271855182%  |
| 260  | 0x3adbd3d136eeb24d0ddf51c7ae5eea724269cbe7 |  4398.991622672511   | 0.020947579155583387%  |
| 261  | 0xc4a1a940781a63a7855b9adc823b658b60c5fa78 |  4343.209985143153   | 0.020681952310205491%  |
| 262  | 0x443663587edc0aff8e6812af199b4c78218cbb7c |  4298.485172439665   | 0.020468977011617453%  |
| 263  | 0x77c519b3625946142d2e903aec4a8b0f525bba1c |  4238.7127572992495  | 0.020184346463329760%  |
| 264  | 0x8c1e8d126417c90ffa10d490a322ba3f58bb4ea5 |  4230.272298180407   | 0.020144153800859082%  |
| 265  | 0x162527ad3ea916b0c6b1d1066cf2ed4672c57f3f |  4165.036945059152   | 0.019833509262186439%  |
| 266  | 0x8e1ea7a30a4b61b164d9e277912a76ce0dd45382 |  4161.242048850677   | 0.019815438327860367%  |
| 267  | 0xa051604ce56d8030856c61f44079aa4dc4f121f2 |  4158.900682949848   | 0.019804288966427848%  |
| 268  | 0x68507df790ebb3826a321cca054ff77ce392e2eb |  4149.6431827907845  | 0.019760205632337070%  |
| 269  | 0x88c2aaf68c16f2c489dffc9a6699b6b3194551b9 |  4147.244437652838   | 0.019748783036442086%  |
| 270  | 0xdfba5029de44478a6673a3d79225feb4bd358638 |  4135.989640816371   | 0.019695188765792244%  |
| 271  | 0xe9a24abaf32b46389e3fa4400245a144f3aa61c9 |  4099.916100686133   | 0.019523410003267301%  |
| 272  | 0x8c6cf6f0fb6060a13a56932599d69c62dd058867 |  4037.219676169066   | 0.019224855600805077%  |
| 273  | 0xfa9654664806e9176bc53c2e0ee0b70c9f270982 |  4018.6669463659696  | 0.019136509268409380%  |
| 274  | 0x72943201b78288ef82f026bafc2a59da315547c3 |  4006.0183450560407  | 0.019076277833600195%  |
| 275  | 0x361b2875628d96bc21cb557adfa2318d8038923b |  3996.6511212844057  | 0.019031672006116218%  |
| 276  | 0x1c2840b7edd26c90ce2dbe5c983da392a3c06b66 |  3989.2289206394776  | 0.018996328193521323%  |
| 277  | 0xa1fcb4bbc76b7f930fe3b9165b41d78f9ad5ab3c |  3945.3956117053995  | 0.018787598150978094%  |
| 278  | 0x7b162e2b4e754b9c1b18db037103f6a3acebe958 |   3884.98774624772   | 0.018499941648798667%  |
| 279  | 0x0d8cc5f6803225c79bbffa8ff403408362c5987e |  3813.2809723236355  | 0.018158480820588741%  |
| 280  | 0x8ad25209924298689e278c5938ab367f40b7b89e |  3773.100520428117   | 0.017967145335371986%  |
| 281  | 0xea401e0f74dfae9c972bc90d052f203eb4c5dd3c |  3768.5729716627884  | 0.017945585579346612%  |
| 282  | 0xd267bd293f5fbbedd56b4293bb2b509b013546bd |  3722.339652508897   | 0.017725426916709034%  |
| 283  | 0x0600b339681f2a596fe46e76e9aadaf78b86f264 |  3621.6034525925065  | 0.017245730726630984%  |
| 284  | 0xc3480e6d7027e47c48c5137eb2cb7a2c555d21e7 |  3607.4266033937884  | 0.017178221920922803%  |
| 285  | 0x19f5117fe816a2b76c3cd05b1a13be6eb28e5a25 |  3462.351848759274   | 0.016487389755996543%  |
| 286  | 0x341c94742dc21437e0b71cfa753af833cb114a9a |  3451.0985344588034  | 0.016433802545041922%  |
| 287  | 0xe50943a8f9f731190ac4a87646013e3cdab6fdcd |  3375.0885367790856  | 0.016071850175138503%  |
| 288  | 0xc55cb513b545aceeac4aa9dc845ae301846a4d7f |  3373.7980537741796  | 0.016065705017972284%  |
| 289  | 0x6e4427936b6f684c7aa30ed11e8681d0350ec3eb |  3310.7678286938753  | 0.015765561089018454%  |
| 290  | 0x4cde2250805c9ddcc49bb8a1db6b1bb42a00e8af |  3278.475318232591   | 0.015611787229679005%  |
| 291  | 0x5bd446854f8c6c9e0118373c8acb1e2077b84483 |  3216.9388221575514  | 0.015318756295988341%  |
| 292  | 0xacef7da98dfb9cad4be047efc44118c9b222c739 |  3163.499099430126   | 0.015064281425857743%  |
| 293  | 0xb715d91ffb335c84245064749fb4d28b04ba7e3a |  3103.4159941497837  | 0.014778171400713256%  |
| 294  | 0x0d0ef5447453c16c40f8f8df2151150804cdd9f0 |  3096.5216133689137  | 0.014745341016042447%  |
| 295  | 0xf57c5e79a5eaa428ca38f9228c521144230be034 |  3073.8627810599037  | 0.014637441814570971%  |
| 296  | 0x8c1302048532e2da2582fe7320da92a11a8ae0c7 |  3064.986556390645   | 0.014595174078050691%  |
| 297  | 0xa7cabcfe40cf778122ade38cf16a4ac609ab5809 |  3058.686329015305   | 0.014565172995310977%  |
| 298  | 0x9ad97ac92078df199290ee616510e1aa38b6e4df |  3055.8230603212733  | 0.014551538382482254%  |
| 299  | 0xe1b646dbba98d4c31342ed899315280ba09d86cb |  3048.522274820012   | 0.014516772737238153%  |
| 300  | 0xa55f40dda037587403079694b2860563572fd148 |  3036.390345339177   | 0.014459001644472272%  |
| 301  | 0x822821117ac812a2aa60398e5a7915cfba4f9cbf |  3029.747544423997   | 0.014427369259161891%  |
| 302  | 0x40c37295f7a5ebdbe698e611d3c8f6df55dd558e |  3019.5083573006746  | 0.014378611225241308%  |
| 303  | 0x88d38ccb2187dce42c1aef03cabb17171386ad04 |   3009.16066546814   | 0.014329336502229239%  |
| 304  | 0x924321e9b01f2cb6bea227b96d2e8373fcbd23d4 |  2974.460496578737   | 0.014164097602755891%  |
| 305  | 0x4f2aad2aa9bf55ae5172cef29a8e06cb14a872b3 |  2972.4275325201615  | 0.014154416821524579%  |
| 306  | 0x7cbae047f8729020829faf6d4bc7739033a5611d |  2957.1563690819894  | 0.014081696995628521%  |
| 307  | 0x796d40e8e3de73cc1723b8d7674a9bc7eff4da7f |  2949.597275183478   | 0.014045701310397515%  |
| 308  | 0xd5e4fdf8d0d9e44ef91b4a6eb54f4e1c7c4dfac9 |   2945.13980621238   | 0.014024475267678001%  |
| 309  | 0x96f9628358f73eab603c485728b8a738ca515e6a |  2881.5051609786005  | 0.013721453147517146%  |
| 310  | 0x436a948099221df440a06116e51a62f210ef01c9 |  2872.737770421462   | 0.013679703668673629%  |
| 311  | 0x2919f22e13628a8693fb66a6e3a4fed2de7c10f1 |  2833.929858992687   | 0.013494904090441367%  |
| 312  | 0x76e5b40df87b62be9eeca3720f6ca23039048113 |  2818.0877335968216  | 0.013419465398080103%  |
| 313  | 0x4e1526a2067259aef4f3e07fbb22ceec364f335f |  2813.0697536345065  | 0.013395570255402412%  |
| 314  | 0x007362f4a6a921f23e1fd48efa90ee86a4f2722d |  2767.889286821386   | 0.013180425175339934%  |
| 315  | 0x62770c190faeeff683b0ce4275970720b24c9e5a |  2757.533953050484   | 0.013131114062145162%  |
| 316  | 0x610eae64dd8a4ed8734da1d34a65bcaa829ce041 |   2752.42708697275   | 0.013106795652251191%  |
| 317  | 0x2b2a9220bce9a55c6f06841460fc90d111aa1270 |  2749.241824764093   | 0.013091627736971872%  |
| 318  | 0xf88d39e241c1125a694921202a42efab641bf266 |  2735.262564614884   | 0.013025059831499448%  |
| 319  | 0x2b23a9fb299200493b7694c74a6110519f202092 |  2727.475210232536   | 0.012987977191583505%  |
| 320  | 0xafddbf693d463e674c71b8a878b8c3f6098a8d7d |  2704.5024531826525  | 0.012878583110393584%  |
| 321  | 0x914376824d907244f5d083a0527ae8331b454e5e |  2691.063968129343   | 0.012814590324425443%  |
| 322  | 0x9ee8cc8f36112ae5db475a0851bc280041c82bae |  2640.760174883292   | 0.012575048451825200%  |
| 323  | 0x3aaeefd0934305139be4bf292cde79a3b6116d39 |  2547.886052740843   | 0.012132790727337348%  |
| 324  | 0x5113e792816311741f9a8a803953405f2dffeade |  2513.680939133629   | 0.011969909233969662%  |
| 325  | 0x9b311ec5df1868c53d4e8b2c288bc4ac5db15072 |  2498.648402988899   | 0.011898325728518567%  |
| 326  | 0x46f276e7253478e376a7cb448773ee79c4a46efb |  2439.4925739956575  | 0.011616631304741227%  |
| 327  | 0x4d784e42cca3552a569283dac9eaa7e31409099a |  2435.4590610048813  | 0.011597424100023245%  |
| 328  | 0xae2a916d73dcab308ddecea76b7af4188c4472cc |  2425.1112343827317  | 0.011548148735155866%  |
| 329  | 0x5223cd621175ab133bfac48047768ed0375a0124 |  2365.7015806041745  | 0.011265245621924641%  |
| 330  | 0xc5ad22e5ab910bfd0d11db8342dddf3e7e4ce0ad |  2322.3283595248577  | 0.011058706473927894%  |
| 331  | 0xd995c317c1bfc4359ab56b82a6dd70dc9565f1e0 |  2262.893802919997   | 0.010775684775809510%  |
| 332  | 0xa07ea267617b29ff26d466b0245d7f3082098573 |  2254.006442265146   | 0.010733364010786410%  |
| 333  | 0xf8fe386140702d2d83439ce143c09154a2fedcbe |  2183.7456554405667  | 0.010398788835431270%  |
| 334  | 0x3a9369e51e146086313ed1f669f1a58f591dbcbe |  2107.9062294729615  | 0.010037648711776008%  |
| 335  | 0xbfe07a21ccc5cdc5d94067e9002b9a60217b96c6 |  2098.574166237727   | 0.009993210315417748%  |
| 336  | 0xa8c81610a325c3376ccdf224422fca0188c865c7 |  2060.7450701909765  | 0.009813071762814174%  |
| 337  | 0xdbeed0f1fb0c451a8ba3d3fd919754e7fb4b8729 |  2060.276771816789   | 0.009810841770556138%  |
| 338  | 0x59b81f7302092145b53ef24ff025291e3ec2088b |  2028.5200128687973  | 0.009659619108899035%  |
| 339  | 0xa9a651ce69ff23d566d194a5c585e8d6cb79b438 |  2010.8429177597034  | 0.009575442465522398%  |
| 340  | 0x0540b83d50382ffffba92176e2612fbf80a453da |  2009.0416734636133  | 0.009566865111731492%  |
| 341  | 0xd2293d403e2608dbc6e13c1e8ffc31416caf8fa4 |  2004.069479246435   | 0.009543187996411596%  |
| 342  | 0x992875387d60ab247604f09c756e2658db60e8f6 |  2000.4941627929536  | 0.009526162679966446%  |
| 343  | 0x3eaf5d6bac2f320a5da27a89dabea86a034fbe48 |  1988.5820325046927  | 0.009469438250022347%  |
| 344  | 0xa19b51b026812f1eff7718c432c72de1b1401baa |  1975.812863253504   | 0.009408632682159543%  |
| 345  | 0xd086dd1a2dadd490d085deb3072fd657fc1d0dfa |  1964.815624558195   | 0.009356264878848548%  |
| 346  | 0x3a8248bfac2e7d6289ed91b781a0287a95152384 |  1959.5207143660048  | 0.009331051020790499%  |
| 347  | 0x2575c3d0987f5c29cff2a514689eaff09d3fd7eb |  1922.152258631747   | 0.009153105993484510%  |
| 348  | 0x8c851af53672e052bbe4c34ba5805404fb36fd56 |  1917.2597216915087  | 0.009129808198530994%  |
| 349  | 0x06a3461c1921e4ce8805adb41f4daaa814816fc8 |  1888.7293140155882  | 0.008993949114359944%  |
| 350  | 0x519f0110581d1f40a44e3a9a060ecd584c970159 |  1850.173606408704   | 0.008810350506708115%  |
| 351  | 0x240eea63e50ab65d438085a080c229d75839d2e6 |  1813.8966960777814  | 0.008637603314656102%  |
| 352  | 0x102042f08841e8a1e8ec1545d8c40fc72079eb90 |  1810.4141880157335  | 0.008621019942932065%  |
| 353  | 0x2bb04857f8676ab4f8cf34bf0be8323ea9d5a1bd |  1753.1504567101892  | 0.008348335508143758%  |
| 354  | 0x9ad938ad2605fa5ab9fbf891e163b142fcce9b8c |  1741.514557364219   | 0.008292926463639138%  |
| 355  | 0xe3681f6672c4e18cd84f47f29616b33714a70b29 |  1734.7561098229594  | 0.008260743380109331%  |
| 356  | 0x04ad13669db72745e158ef5facd8adc105b2eebf |  1719.9226363591404  | 0.008190107792186383%  |
| 357  | 0x124ab4e29df7e7ce0decbc05a224bad2e35c7025 |  1657.7804044729542  | 0.007894192402252163%  |
| 358  | 0x13f58d7c524bbad55fdcf4b08e3fb29f793a7a2d |         1614         | 0.007685714285714286%  |
| 359  | 0xf3263b8f1aac0c6dcc5e02479ab5db73a16c913a |  1596.0133584568007  | 0.007600063611699051%  |
| 360  | 0x9f0bbf843d2b6f5834b74074e88dfa99c2cbe7f6 |  1566.7937076247529  | 0.007460922417260728%  |
| 361  | 0xb33acac380bff924fe73efed9106d2aa10705709 |  1557.369080693688   | 0.007416043241398515%  |
| 362  | 0x4c4a44e1a68b9236b8e7056efe1bc4a926021846 |  1555.2315413522417  | 0.007405864482629723%  |
| 363  | 0xe78440ed6c3559dbe8c34a8b80c6d9b52ba25a29 |  1545.0104636382696  | 0.007357192683991760%  |
| 364  | 0x29e1d794ffd5bd076f92694f6939521406203316 |         1513         | 0.007204761904761905%  |
| 365  | 0x72cbb390910da61f3567b815ca322ae9b3ee95b6 |  1496.2188310329757  | 0.007124851576347504%  |
| 366  | 0x05dbd88978b56fec8d86c8daa9761a975778166f |  1496.2058616005895  | 0.007124789817145665%  |
| 367  | 0x058299eabf0554a926c1fa05c036ac9eda8b5bc5 |  1427.814478048223   | 0.006799116562134395%  |
| 368  | 0x4e4d1e677891f9ab09b269ecd922dd17b9807013 |  1423.771060374395   | 0.006779862192259024%  |
| 369  | 0x5aa80db6dbbffc739b152e449ec0dfc35361bc3a |  1409.2778471303702  | 0.006710846891097001%  |
| 370  | 0x4d347e25cc277da7dede9fb67f335e2faaa93b64 |  1397.1657879102388  | 0.006653170418620185%  |
| 371  | 0x23d3e435c73f98638fac357aa96e258c99c7721f |   1375.17209098889   | 0.006548438528518524%  |
| 372  | 0x40cec865761471a24d4c7ddbdb9a52814dc2f11d |  1373.3984517664821  | 0.006539992627459439%  |
| 373  | 0x521c71fad51bd39403a3e28536d66ca6150e2877 |  1361.2052589453326  | 0.006481929804501584%  |
| 374  | 0xeb1e7690e69a4df6e72953debb4900062712273a |  1352.1289273835434  | 0.006438709178016874%  |
| 375  | 0x700e7cbc8587dc37a92fe38e3f56d483af44cbcc |  1329.6966603629367  | 0.006331888858871127%  |
| 376  | 0xd8d58bb603b2281e10ead25213bc76ad1a7a8b9e |  1320.111394686822   | 0.006286244736603915%  |
| 377  | 0x960b64afc59ecaa5f81aa792144cd61aa57c61ba |      1303.7348       | 0.006208260952380953%  |
| 378  | 0xd81268134871b2a74d026dd3d3af8503761a5082 |  1296.1018699268577  | 0.006171913666318370%  |
| 379  | 0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3 |  1253.4380950508105  | 0.005968752833575288%  |
| 380  | 0xac60547dcfa146634e7a87f4621c2a3e2d1ad20d |  1214.8392967354935  | 0.005784949032073779%  |
| 381  | 0x0ece548d00d44948d89249eb943a25e7167a5cde |  1209.6646571071847  | 0.005760307890986594%  |
| 382  | 0xed187b9e92f4ec7c7f2beae808cac42830368e40 |  1184.0843536381597  | 0.005638496922086475%  |
| 383  | 0x04c37aaff08090a344652c7e4a457ad0282a735c |  1177.1666964813617  | 0.005605555697530294%  |
| 384  | 0x8ee8078f17e31816a7b9507cda9d85bcb31be029 |  1171.5159142950554  | 0.005578647210928835%  |
| 385  | 0xcaa17f8b24d1e00ffe106f4263ddaa51cf14d28f |  1166.3394399349681  | 0.005553997333023658%  |
| 386  | 0xc8c0e780960f954c3426a32b6ab453248d632b59 |  1154.7494361319325  | 0.005498806838723488%  |
| 387  | 0x3216463bd621457c9b0e448bec236f9cb2c5b057 |  1153.6477301139084  | 0.005493560619590040%  |
| 388  | 0xe884ec093f0c2ea1877e1aac6440e0cfb2f4ea4f |  1144.9707711952633  | 0.005452241767596492%  |
| 389  | 0x81df731804157037085b0bbfef8f0487fe2ba593 |  1139.989751612635   | 0.005428522626726834%  |
| 390  | 0xe13e5dac97872b5be22a52540df29a0a77caa880 |  1099.9916592589675  | 0.005238055520280798%  |
| 391  | 0x5d4361564cdf2c63cd411934ec20b3cad9553a3e |  1092.372207275257   | 0.005201772415596462%  |
| 392  | 0x123c4fe3264767cc1e8dc1a7b9fc329be5b8d8e7 |  1087.0662249245013  | 0.005176505832973816%  |
| 393  | 0x629e9935832bca4318ea1da2816c800ff3b26bcf |  1086.6801849218982  | 0.005174667547247134%  |
| 394  | 0x00000047bb99ea4d791bb749d970de71ee0b1a34 |  1084.1625669818868  | 0.005162678890389937%  |
| 395  | 0x988a6265707d81e44ad2f758d66d3a41fc54d35d |  1077.3804738959536  | 0.005130383209028351%  |
| 396  | 0x944bdd6d94489499af5e3c882a2a5b5591ee018a |  1063.7151689560837  | 0.005065310328362304%  |
| 397  | 0xc9f82731c5a7db48d08505454ece6b3b150e3cf5 |  1047.600809573219   | 0.004988575283681995%  |
| 398  | 0x703c2d0063092b1200d52c722af89d7321afee40 |  1045.8607880446211  | 0.004980289466879148%  |
| 399  | 0xceed64a9e15bcd16d4ee0aabc3c3305a5707ee90 |  1036.0750679563564  | 0.004933690799792174%  |
| 400  | 0xb409981109d6ba81ef783df889a18f3d33e9196a |  1030.1018290167451  | 0.004905246804841644%  |
| 401  | 0x106e711bcd59bb6fd79609afe492951f2329286f |  1022.0391088403112  | 0.004866852899239577%  |
| 402  | 0xd29acb6deeff868543890b32cf65e8ba4db80d82 |  1010.4556655061061  | 0.004811693645267172%  |
| 403  | 0x9964382a5a8b93850a4f9af586f45ef04ae50977 |  1000.9943964542119  | 0.004766639983115295%  |
| 404  | 0xee9db381a43993db5d21e0b595cba3c0bb779052 |  1000.683895218471   | 0.004765161405802243%  |
| 405  | 0x9a7705499586f1b89f6a59c7092c87412a790da1 |  1000.0181757212416  | 0.004761991312958294%  |
| 406  | 0x578b1e56dc3b4bb136928128388763318b2646a9 |   980.814948046096   | 0.004670547371648076%  |
| 407  | 0xd7e90106ffbada76b1b11c640b99b56d24c57e49 |  967.1515826503651   | 0.004605483726906501%  |
| 408  | 0xd2299b8cdf0a59c7cc0bb648ec4962f2dd86ea26 |         950          | 0.004523809523809524%  |
| 409  | 0x544ecaaffd49a3d68444f14ba8d36cec22df0ee4 |         950          | 0.004523809523809524%  |
| 410  | 0x62abf58f62267f6f3b84eae702c9eeed80c73f0e |  925.5595968199901   | 0.004407426651523763%  |
| 411  | 0xedaa71d43f2f530eb3010bebdef5290be70f6c5e |  924.1718578623448   | 0.004400818370773071%  |
| 412  | 0x1f80d65d5e8bb4a41dc8d0f12a1c7e57c3b35eae |  922.7491422246331   | 0.004394043534403015%  |
| 413  | 0xc792b7e64cb827f310027b56df90d24be02482e6 |  916.4457571203092   | 0.004364027414858615%  |
| 414  | 0x2cb4e03a573e48c566a7641db42e129096553edb |  915.2754997100145   | 0.004358454760523879%  |
| 415  | 0x00c1ae00d2e0198b15432a6bf5078c56e578e316 |  873.6784392097317   | 0.004160373520046342%  |
| 416  | 0x395dc373419716a11f6a6ee571f38306d04ae613 |  865.6545273103656   | 0.004122164415763646%  |
| 417  | 0x0a73e83ef9b3e480459b2c10761a92174fd96a13 |  843.3220652643481   | 0.004015819358401658%  |
| 418  | 0x0ec823fadb27c4a2ccbf7c9a7feb1409f746c056 |  841.1460998385062   | 0.004005457618278601%  |
| 419  | 0x2464c79e70158dfe68b31391cabc1b37cc3209fb |  832.3351062349614   | 0.003963500505880769%  |
| 420  | 0xf5e98cf0ef0db7ac73fc809dbab47e61091340c2 |  805.9817645061838   | 0.003838008402410399%  |
| 421  | 0x93efc3d6f8e3830190ac4e215ad245db1cf66fff |  787.9535337824524   | 0.003752159684678345%  |
| 422  | 0x4915c4519ab3f4cfb4f1096b985a69499be435f8 |  786.5504692026408   | 0.003745478424774480%  |
| 423  | 0xee281db10050af205e23010bf7101b592ff20df5 |  769.6826197336216   | 0.003665155332064865%  |
| 424  | 0x8d7f2a703a4d99c82eedf41dce059f55c1618d4d |   757.013709313279   | 0.003604827187206091%  |
